region_code,region_label,region_key,year,source_metric,metric_value_total_thsd_t,metric_name_en,metric_code,metric_value_hazardous_thsd_t,metric_source_note
5300000000,Poltava,poltava,2018,disposal waste on landfills,1325.9,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2018,generated_proxy,4143.1,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2018,incineration waste,45.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2018,recovery waste,2771.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2018,disposal waste on landfills,206.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2018,generated_proxy,291.0,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2018,incineration waste,61.6,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2018,recovery waste,23.2,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2018,disposal waste on landfills,29.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2018,generated_proxy,274.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2018,incineration waste,4.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2018,recovery waste,240.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2018,disposal waste on landfills,913.6,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2018,generated_proxy,1453.7,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2018,incineration waste,58.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2018,recovery waste,481.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2018,disposal waste on landfills,234.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2018,generated_proxy,374.1,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2018,incineration waste,21.2,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2018,recovery waste,118.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2018,disposal waste on landfills,179.8,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2018,generated_proxy,186.20000000000002,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2018,incineration waste,6.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2018,recovery waste,0.4,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2018,disposal waste on landfills,1568.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2018,generated_proxy,4946.3,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2018,incineration waste,52.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2018,recovery waste,3325.8,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2018,disposal waste on landfills,199.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2018,generated_proxy,292.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2018,incineration waste,44.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2018,recovery waste,48.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2019,disposal waste on landfills,234.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2019,generated_proxy,946.7,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2019,incineration waste,15.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2019,recovery waste,697.5,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2019,disposal waste on landfills,290.0,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2019,generated_proxy,373.7,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2019,incineration waste,14.6,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2019,recovery waste,69.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2019,disposal waste on landfills,219.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2019,generated_proxy,346.8,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2019,incineration waste,10.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2019,recovery waste,117.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2019,disposal waste on landfills,107315.8,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2019,generated_proxy,197816.6,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2019,incineration waste,26.3,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2019,recovery waste,90474.5,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2019,disposal waste on landfills,18888.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2019,generated_proxy,24298.9,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2019,incineration waste,3.2,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2019,recovery waste,5407.2,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2019,disposal waste on landfills,1759.6,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2019,generated_proxy,2760.7,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2019,incineration waste,130.9,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2019,recovery waste,870.2,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2019,disposal waste on landfills,957.7,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2019,generated_proxy,1231.3000000000002,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2019,incineration waste,79.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2019,recovery waste,194.2,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2019,disposal waste on landfills,63.6,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2019,generated_proxy,117.30000000000001,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2019,incineration waste,25.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2019,recovery waste,28.2,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2019,disposal waste on landfills,240.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2019,generated_proxy,648.0,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2019,incineration waste,6.8,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2019,recovery waste,400.8,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2019,disposal waste on landfills,35328.9,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2019,generated_proxy,37085.4,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2019,incineration waste,60.3,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2019,recovery waste,1696.2,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2019,disposal waste on landfills,378.8,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2019,generated_proxy,452.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2019,incineration waste,31.6,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2019,recovery waste,42.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2019,disposal waste on landfills,1200.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2019,generated_proxy,1568.2,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2019,incineration waste,40.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2019,recovery waste,327.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2019,disposal waste on landfills,1932.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2019,generated_proxy,2032.3000000000002,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2019,incineration waste,38.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2019,recovery waste,61.2,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2019,disposal waste on landfills,534.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2019,generated_proxy,586.3,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2019,incineration waste,49.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2019,recovery waste,2.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2019,disposal waste on landfills,64273.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2019,generated_proxy,67378.7,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2019,incineration waste,40.9,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2019,recovery waste,3064.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2019,disposal waste on landfills,224.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2019,generated_proxy,318.4,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2019,incineration waste,54.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2019,recovery waste,39.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2019,disposal waste on landfills,29.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2019,generated_proxy,309.4,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2019,incineration waste,2.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2019,recovery waste,277.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2019,disposal waste on landfills,496.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2019,generated_proxy,763.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2019,incineration waste,58.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2019,recovery waste,208.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2019,disposal waste on landfills,300.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2019,generated_proxy,353.2,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2019,incineration waste,17.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2019,recovery waste,35.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2019,disposal waste on landfills,171.8,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2019,generated_proxy,176.10000000000002,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2019,incineration waste,4.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2019,recovery waste,0.2,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2019,disposal waste on landfills,1299.6,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2019,generated_proxy,5136.4,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2019,incineration waste,48.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2019,recovery waste,3788.4,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2019,disposal waste on landfills,205.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2019,generated_proxy,315.9,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2019,incineration waste,57.2,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2019,recovery waste,53.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2020,disposal waste on landfills,215.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2020,generated_proxy,860.7,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2020,incineration waste,11.8,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2020,recovery waste,633.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2020,disposal waste on landfills,259.6,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2020,generated_proxy,349.20000000000005,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2020,incineration waste,16.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2020,recovery waste,73.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2020,disposal waste on landfills,191.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2020,generated_proxy,283.9,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2020,incineration waste,10.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2020,recovery waste,82.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2020,disposal waste on landfills,177443.9,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2020,generated_proxy,264604.19999999995,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2020,incineration waste,27.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2020,recovery waste,87132.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2020,disposal waste on landfills,19059.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2020,generated_proxy,23725.1,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2020,incineration waste,2.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2020,recovery waste,4663.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2020,disposal waste on landfills,1164.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2020,generated_proxy,1739.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2020,incineration waste,50.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2020,recovery waste,525.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2020,disposal waste on landfills,942.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2020,generated_proxy,1271.3000000000002,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2020,incineration waste,82.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2020,recovery waste,247.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2020,disposal waste on landfills,49.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2020,generated_proxy,73.7,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2020,incineration waste,0.6,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2020,recovery waste,24.0,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2020,disposal waste on landfills,232.7,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2020,generated_proxy,646.4000000000001,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2020,incineration waste,4.6,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2020,recovery waste,409.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2020,disposal waste on landfills,179.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2020,generated_proxy,310.6,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2020,incineration waste,52.9,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2020,recovery waste,78.5,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2020,disposal waste on landfills,212.9,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2020,generated_proxy,275.3,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2020,incineration waste,22.8,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2020,recovery waste,39.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2020,disposal waste on landfills,1945.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
