Post_ID,Post_Name,Post_Code,Riverbas_Name,WaterLab_Name,Latitude,Longitude,Controle_Date,Azot,BSK5,Zavisli,Kisen,Sulfat,Hlorid,Amoniy,Nitrat,Nitrit,Fosfat,SPAR,Permanganat,HSK,Fitoplan,Atrazin,Simazin,source_file
26968,"р. Ірша, 31 км, м. Малин, питний в/з міста",UA_M5.1.2_0200_01,Дніпро,Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті,50.764089,29.222356,2026-02-10,0.68,3.04,5.2,13.68,163.0,25.0,0.2399999999999999,2.09,0.022,0.056,,,31.47,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26969,"р. Возня, 8 км, с. Рудня Городищенська, питний в/забір м. Малин",UA_M5.1.2_0228_01,Дніпро,Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті,50.7092,29.286833,2026-02-10,0.5999999999999999,3.2,5.1,13.36,93.0,30.0,0.22,1.81,0.029,0.07,,,31.47,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26971,"р. Ірпінь, 28 км, смт Гостомель, вплив вод р. Буча",UA_M5.1.2_0285_01,Дніпро,Лабораторія моніторингу вод  Північного регіону,50.5516,30.285117,2026-02-09,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26972,"р. Ірпінь, 0,1 км, с.Козаровичі, гирло",OLD_5.1.2_0285,Дніпро,Лабораторія моніторингу вод  Північного регіону,50.743942,30.366742,2026-02-09,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26976,"р. Дніпро, 855,5 км, 500 м вище БСА, (Канівське водосховище)",UA_M5.1.2_0002_05,Дніпро,Лабораторія моніторингу вод  Північного регіону,50.322792,30.628642,2026-02-18,,2.6,5.0,8.5,39.65,23.56,1.25,5.91,0.04,0.3599999999999999,,,31.38,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26977,"р. Дніпро, 855 км, Скидний канал БСА, (Канівське водосховище)",UA_M5.1.2_0002_02,Дніпро,Лабораторія моніторингу вод  Північного регіону,50.325722,30.647628,2026-02-18,,6.42,81.0,7.2,66.7,134.0,31.93,9.68,1.81,4.24,,,63.01,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26978,"р. Дніпро, 854,5 км, 500 м нижче БСА, (Канівське водосховище)",UA_M5.1.2_0002_03,Дніпро,Лабораторія моніторингу вод  Північного регіону,50.3168,30.633358,2026-02-18,,2.9,5.0,8.199999999999998,42.85,29.19,2.6,5.41,0.19,0.56,,,36.1,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26979,"р. Дніпро, 825 км, нижче м. Українка, (Канівське водосховище)",UA_M5.1.2_0002_04,Дніпро,Лабораторія моніторингу вод  Північного регіону,50.119808,30.801622,2026-02-23,,3.7,5.0,6.6,61.1,83.34999999999998,1.36,10.87,0.4199999999999999,1.04,,,45.02,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26986,"р. Десна, 200 км, м. Чернігів, у межах міста ",UA_M5.1.5_0001_02,Дніпро,Лабораторія моніторингу вод  Північного регіону,51.481778,31.309333,2026-02-10,,2.05,13.0,7.67,32.68,15.07,0.5999999999999999,2.0,0.03,0.5,,,26.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26988,"р. Десна, 3 км, м.Київ, Деснянський водозабір",UA_M5.1.5_0001_04,Дніпро,Лабораторія моніторингу вод  Північного регіону,50.551,30.569,2026-02-10,,4.3,5.0,8.199999999999998,36.0,16.88,0.33,5.12,0.05,0.4299999999999999,,,27.44,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26999,"р. Сейм, 182 км, с.Чумакове, вище техн. в/з м.Путівль, а/д міст",UA_M5.1.5_0085_05,Дніпро,Лабораторія моніторингу вод та ґрунтів РОВР у Сумській області,51.234197,33.908364,2026-02-17,,1.6,,8.87,,14.6,0.17,0.22,0.02,0.26,,,20.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27013,"р. Білоус, 0 км, м. Чернігів",UA_M5.1.5_0242_01,Дніпро,Лабораторія моніторингу вод  Північного регіону,51.418389,31.253333,2026-02-16,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27016,"р. Дніпро, 678 км, c. Сокирне, (Кременчуцьке водосховище) питний в/з м. Черкаси",UA_M5.1.2_0003_02,Дніпро,Лабораторія моніторингу вод  Північного регіону,49.551,31.9,2026-02-02,,1.3,5.0,11.0,15.0,24.0,0.4199999999999999,4.1,0.083,0.38,,,31.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27018,"р. Дніпро, 580 км, с. Власівка, (Кременчуцьке водосховище) лівий берег, Власівський водозабір КП "" Кременчукводоканал"" Кременчуцької міської ради",UA_M5.1.2_0003_05,Дніпро,Лабораторія моніторингу вод  Північного регіону,49.114333,33.235999,2026-02-18,,3.0,8.699999999999998,8.12,30.0,25.0,0.319,1.919,0.03,0.4289999999999999,,,27.14,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27019,"р. Дніпро, 580 км, питний в/з міста Світловодськ, (Кременчуцьке водосховище) правий берег",UA_M5.1.2_0003_04,Дніпро,Лабораторія моніторингу вод  Північного регіону,49.050889,33.151656,2026-02-10,,3.58,4.3,12.68,48.03,34.46,0.14,2.75,0.02,0.27,,,42.64,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38264,"р. Мож, 0 км, вище м. Мерефа",UA_M6.5.1_0104_01,Дон,Лабораторія моніторингу вод Східного регіону,49.78675,35.9075,2026-02-09,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38266,"р. Мож, 0 км, м. Зміїв, гирло",UA_M6.5.1_0105_01,Дон,Лабораторія моніторингу вод Східного регіону,49.683972,36.356444,2026-02-03,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38270,"р. Балаклійка, 0 км, м. Балаклія, гирло",UA_M6.5.1_0127_01,Дон,Лабораторія моніторингу вод Східного регіону,49.445694,36.85125,2026-02-04,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27206,"р. Казенний Торець, 55 км, м. Дружковки, нижче впадіння нижче міста технічний в/забір",UA_M6.5.1_0250_01,Дон,Лабораторія моніторингу вод Східного регіону,48.648694,37.516667,2026-02-09,4.66,4.54,,7.639999999999999,592.3,418.9,1.11,15.94,0.5899999999999999,1.2,,,27.4,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37937,"р. Тиса, 957 км, с. Вільховатий, пішоходний міст ",UA_M5.3.1_0007_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.027294,24.170589,2026-02-11,0.7039999999999998,1.5,,9.6,10.0,3.2,,,,,0.01,2.2,5.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37939,"р. Теребля, 54 км, с. Меришор, Хустський район , автодорожний міст",UA_M5.3.1_0108_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.407925,23.676333,2026-02-13,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37945,"р. Латориця, 87 км, нижче с. Нове Давидково, Мукачівський район, автодорожний міст",UA_M5.3.1_0300_02,Дунай,Лабораторія моніторингу вод Західного регіону,48.441294,22.543264,2026-02-03,0.879,2.2,,10.0,12.2,5.9,,,,,0.01,2.8,7.3,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37949,"р. Гнилий Тікич, 41 км, м. Звенигородка, питний в/з  КП «Водопостачання та водовідведення» Звенигородської міської ради",UA_M5.4_0622_01,Південний Буг,Лабораторія моніторингу вод Південного регіону ,49.103889,30.944722,2026-02-04,,5.7,6.8,9.8,55.0,39.0,0.34,3.5,0.23,0.19,,,56.0,,,,2026-02-01_2026-02-28_output.csv
37953,"р. Стара, 17 км,  с. Зняцево, Мукачівський район, автодорожний міст",UA_M5.3.1_0355_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.490975,22.526261,2026-02-03,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37955,"р. Това, 9 км, с. Баранинці, Ужгородський район, пішоходний міст ",UA_M5.3.1_0393_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.570958,22.3267,2026-02-03,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37957,"водосховище Бабічка, 2 км,  с. Залужжя, Мукачівський район",UA_M5.3.1_0405_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.367639,22.855081,2026-02-04,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37959,"водосховище Мочила, 2 км, с. Пістрялово, Мукачівський район",UA_M5.3.1_0410_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.362544,22.809394,2026-02-04,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37961,"водосховище Горбок, 2 км,  с. Горбок, Мукачівський район",UA_M5.3.1_0417_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.308903,22.880061,2026-02-04,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37963,"водосховище Форнош, 2 км,  с. Форнош, Мукачівський район, рамсарські водно-болотні угіддя ",UA_M5.3.1_0413_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.354692,22.752328,2026-02-04,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37968,"р. Сірет, 481 км,  смт Берегомет, вплив стічних вод Комунальні скиди Вижницький ДОК",UA_M5.3.3_0005_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.181361,25.406278,2026-02-09,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37970,"р. Турка, 18 км, с. Турка, Коломийський район, вплив стічних вод КП ""Сільський Водник""",UA_M5.3.2_0063_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.590528,25.152583,2026-02-17,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37976,"р. Совиця, 11 км, м. Кіцмань, вплив січних вод Кіцманського ВУЖКГ",UA_M5.3.2_0168_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.414306,25.792333,2026-02-02,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
37980,"р. Клокучка, 1,2 км,  м. Чернівці, вул. Севастопольська, комунальні скиди",UA_M5.3.2_0172_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.304139,25.92675,2026-02-02,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38536,"р. Уди, 0 км, с. Золочів",UA_M6.5.1_0056_02,Дон,Лабораторія моніторингу вод Східного регіону,50.293442,35.967894,2026-02-09,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38538,"р. Лопань, 0 км, м. Харків (кільцева дорога)",UA_M6.5.1_0071_02,Дон,Лабораторія моніторингу вод Західного регіону,50.04565,36.154769,2026-02-09,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27224,"р. Дністер, 826 км, м. Хотин, в/з, лівий берег, 600 м вище мосту дороги Чернівці-Камян.-Под.",UA_M5.2_0010_01,Дністер,Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету,48.54735,26.48316,2026-02-11,1.231,2.8,11.0,13.7,63.6,39.0,0.1019999999999999,4.91,0.07399999999999998,0.128,0.0,3.8,11.3,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38781,"р. Луковець, 1,5 км, с. Молодків",UA_M5.2_0467_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.664194,24.490722,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38894,"р.Корилівка, 3 км, с. Криве",UA_M5.2_0738_01,Дністер,Лабораторія моніторингу вод Західного регіону,49.4118,25.9768,2026-02-02,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38955,"оз. Чорне Велике, 0 км, с-ще Шацьк",UA_A6.6.1_0170_01,Вісла,Лабораторія моніторингу вод Західного регіону,51.484593,23.916114,2026-02-03,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27027,"р. Рось, 64 км,  м.Корсунь-Шевченківський, питний в/з                                               ",UA_M5.1.2_0428_01,Дніпро,Лабораторія моніторингу вод  Північного регіону,49.4,31.236,2026-02-09,,2.3,5.0,8.4,32.0,61.0,0.28,6.5,0.13,1.2,0.0,,55.0,,0.004,0.0,2026-02-01_2026-02-28_output.csv
27029,"р. Роставиця, 71 км, м.Ружин, 2 км нижче моста",UA_M5.1.2_0567_01,Дніпро,Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті,49.720722,29.254139,2026-02-17,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27036,"р. Тясмин, 120 км, м.Кам'янка, (Кам'янське водосховище), техн в/з міста",UA_M5.1.2_1054_01,Дніпро,Лабораторія моніторингу вод  Північного регіону,49.033583,32.101472,2026-02-17,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27043,"р. Дніпро, 594 км, с. Пронозівка Глобинського р-ну, (Кременчуцьке водосховище) Градижська ЗС",UA_M5.1.2_0003_03,Дніпро,Лабораторія моніторингу вод  Північного регіону,49.292036,32.987867,2026-02-18,,3.8,9.4,6.1,32.0,26.0,0.6149999999999999,2.11,0.03,0.6019999999999999,,,33.32,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27045,"р. Дніпро, 550 км, м. Горішні Плавні (м.Комсомольськ), питний в/з міста",UA_M5.1.2_0004_01,Дніпро,Лабораторія моніторингу вод та ґрунтів РОВР у Полтавській області,49.005178,33.585653,2026-02-18,,3.04,8.5,6.42,30.0,21.0,0.771,1.718,0.03,0.38,,,29.51,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27047,"р. Дніпро, 476 км, м. Верхньодніпровськ, питний в/з",UA_M5.1.2_0004_02,Дніпро,Лабораторія моніторингу вод РОВР у Дніпропетровській області,48.662494,34.3625,2026-02-03,,2.1,5.0,8.91,41.97,38.11,0.33,4.11,0.08,0.54,,,28.4,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27048,"р. Дніпро, 462 км, смт. Аули, питний в/з м. Дніпро та м. Кам'янське",UA_M5.1.2_0004_03,Дніпро,Лабораторія моніторингу вод РОВР у Дніпропетровській області,48.583744,34.482694,2026-02-03,,2.04,5.0,9.13,40.84,30.14,0.31,3.91,0.08,0.51,,,28.9,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27051,"р. Псел, 447 км, с.Старе Село Сумського р-ну, (Низівське водосховище), міст через річку (нижче м. Суми)",UA_M5.1.2_1144_01,Дніпро,Лабораторія моніторингу вод  Північного регіону,50.829778,34.824778,2026-02-09,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27065,"канал Дніпро-Донбас, 170 км, с.Орілька, Орільське водосховище, шлюзовий водовипуск",UA_M5.1.3_0033_01,Дніпро,Лабораторія моніторингу вод Східного регіону,48.980556,36.033333,2026-02-09,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27068,"канал Дніпро-Донбас, 215 км, верхній б'єф Краснопавлівського водосховища",UA_M6.5.1_0162_01,Дон,Лабораторія моніторингу вод Східного регіону,49.107114,36.502237,2026-02-10,0.55,3.52,,8.76,470.2,106.5,0.2899999999999999,1.21,0.033,0.08,,,15.8,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27071,"р. Дніпро, 420 км, м. Дніпро, правий берег, Кайдакський питний в/з",UA_M5.1.3_0001_01,Дніпро,Лабораторія моніторингу вод РОВР у Дніпропетровській області,48.492083,34.950228,2026-02-03,,2.61,5.0,11.2,47.61,42.54,0.27,3.87,0.12,0.38,,,30.8,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27072,"р. Дніпро, 420 км, м. Дніпро, лівий берег, Ломовський питний в/з",UA_M5.1.3_0001_02,Дніпро,Лабораторія моніторингу вод РОВР у Дніпропетровській області,48.506717,34.970792,2026-02-03,,3.21,5.0,11.93,56.85,47.86,0.3599999999999999,5.83,0.1499999999999999,0.4799999999999999,,,31.4,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27073,"р. Дніпро, 404 км, м. Дніпро, ВП ""ПдТЄС"" ПАТ ""ДТЕК Дніпроенерго"", питний  в/з",UA_M5.1.3_0001_06,Дніпро,Лабораторія моніторингу вод РОВР у Дніпропетровській області,48.411528,35.102308,2026-02-11,,1.74,5.0,9.85,76.84999999999998,40.77,0.64,2.88,0.04,0.57,,,28.8,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27074,"р. Дніпро, 372 км, с.Воронове, питний в/з водоводу ДМП ВКП ""Дніпро-Західний Донбас""",UA_M5.1.3_0001_03,Дніпро,Лабораторія моніторингу вод РОВР у Дніпропетровській області,48.154706,35.202486,2026-02-11,,2.82,5.0,10.68,47.94,33.68,0.2999999999999999,3.06,0.04,0.5,,,29.9,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38272,"р. Чепель, 0 км, с. Гусарівка",UA_M6.5.1_0140_01,Дон,Лабораторія моніторингу вод Східного регіону,49.358083,36.8055,2026-02-04,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38274,"р. Берека, 0 км, с. Грушеваха, гирло",UA_M6.5.1_0149_01,Дон,Лабораторія моніторингу вод Східного регіону,49.125806,36.9035,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38282,"р. Казенний Торець, 0 км, вище м. Дружківка",UA_M6.5.1_0249_01,Дон,Лабораторія моніторингу вод Східного регіону,48.599222,37.474778,2026-02-09,4.69,4.5,,7.62,574.2,418.9,1.04,16.12,0.6099999999999999,1.21,,,26.4,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27207,"р. Кривий Торець, 1 км, Карлівська гребля, техн.в/з",UA_M6.5.1_0267_01,Дон,Лабораторія моніторингу вод Східного регіону,48.616667,37.533333,2026-02-09,4.82,4.52,,7.54,601.2,447.3,1.13,16.37,0.64,1.24,,,26.6,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38713,"р. Рось, 0 км, с. Михайлівка",UA_M5.1.2_0429_01,Дніпро,Лабораторія моніторингу вод  Північного регіону,49.645345,31.507248,2026-02-02,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38785,"р. Гніздечна, 0 км, с. Смиківці",UA_M5.2_0631_01,Дністер,Лабораторія моніторингу вод Західного регіону,49.532335,25.70443,2026-02-02,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38896,"р.Кольчинська, 1,8 км,  с. Василівка",UA_M5.2_0930_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.524105,27.462569,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38957,"оз. Люцимер, 0 км, с-ще Шацьк",UA_A6.6.1_0171_01,Вісла,Лабораторія моніторингу вод Західного регіону,51.486998,23.936455,2026-02-03,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27232,"р. Дністер, 20 км, м. Біляївка, питний в/з м.Одеса",UA_M5.2_0014_01,Дністер,Лабораторія моніторингу вод Південного регіону ,46.444,30.22,2026-02-12,1.043,3.18,26.0,6.19,58.0,42.5,0.38,3.0,0.19,0.9,0.1799999999999999,,24.0,,,,2026-02-01_2026-02-28_output.csv
27271,"р. Дунай, 48 км, м. Кілія",UA_M5.3.4_0003_01,Дунай,Лабораторія моніторингу вод Південного регіону ,45.435156,29.264058,2026-02-09,0.819,3.42,22.0,5.81,47.0,42.5,0.1799999999999999,2.6,0.27,0.6999999999999998,0.1499999999999999,,20.0,,,,2026-02-01_2026-02-28_output.csv
27272,"р. Дунай, 20 км, м. Вилкове",UA_M5.3.4_0003_02,Дунай,Лабораторія моніторингу вод Південного регіону ,45.401556,29.571814,2026-02-09,1.676,3.22,20.0,5.87,47.0,56.7,0.98,3.0,0.7399999999999999,0.4,0.1799999999999999,,24.0,,,,2026-02-01_2026-02-28_output.csv
27276,"р. Тиса, 912 км, смт. Солотвино, кордон з Румунією",UA_M5.3.1_0008_02,Дунай,Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси,47.939225,23.876192,2026-02-11,,2.2,6.1,9.8,12.4,10.3,,,,,0.012,,6.4,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27277,"р. Тиса, 882 км, м. Тячів, питний в/з, АІВС якості***",UA_M5.3.1_0008_03,Дунай,Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси,48.004981,23.575919,2026-02-11,,2.4,7.4,10.2,13.1,11.2,,,,,0.012,3.0,7.8,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27279,"р. Тиса, 807 км, смт.Вілок, кордон з Угорщиною",UA_M5.3.1_0011_01,Дунай,Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси,48.096456,22.837153,2026-02-13,,2.4,,10.3,13.2,4.8,,,,,,3.1,7.3,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27280,"р. Тиса, 624 км, м. Чоп, кордон з Угорщиною",UA_M5.3.1_0014_01,Дунай,Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси,48.413503,22.171906,2026-02-17,,2.7,9.3,9.8,14.8,11.2,,,,,0.013,3.5,8.4,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27284,"р. Ріка, 1 км, м. Хуст, гирло, міст",UA_M5.3.1_0157_01,Дунай,Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси,48.180781,23.270228,2026-02-13,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27285,"р. Боржава, 10 км, с. Бене, Берегівський район, автодорожний міст",UA_M5.3.1_0223_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.162647,22.771164,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27292,"р. Латориця, 65 км, м. Чоп, питний в/з, кордон з Словаччиною",UA_M5.3.1_0300_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.455792,22.209561,2026-02-17,,2.3,8.4,10.3,11.3,5.4,,,,,0.011,3.0,7.1,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27296,"р. Верке, 21 км, м. Берегове, Берегівський район, автодорожний міст",UA_M5.3.1_0279_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.225992,22.643689,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27299,"р. Уж, 35 км, м. Ужгород, дериваційний канал, питний в/з ",UA_M5.3.1_0477_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.63215,22.317478,2026-02-17,0.923,2.1,,10.8,14.4,4.7,,,,,0.012,3.0,6.7,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27300,"р. Уж, 32 км, с. Сторожниця, Ужгородський район, кордон з Словаччиною",UA_M5.3.1_0433_01,Дунай,Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси,48.605814,22.213489,2026-02-17,,2.8,9.3,10.4,14.2,5.1,,,,,0.015,,8.199999999999998,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27301,"р. Улічка, 1 км, с. Забрідь, гирло",UA_M5.3.1_0440_01,Дунай,Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси,48.918967,22.4571,2026-02-17,,1.7,8.199999999999998,10.8,11.8,4.3,,,,,0.01,,6.7,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27302,"р. Убля, 1 км, с. М.Березний, гирло",UA_M5.3.1_0441_01,Дунай,Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси,48.851411,22.445419,2026-02-17,,1.8,7.3,10.6,11.2,3.9,,,,,0.011,,6.2,,,,2026-02-01_2026-02-28_output.csv
27305,"р. Прут, 896 км, м. Яремче, лів. берег.",UA_M5.3.2_0004_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.459167,24.565,2026-02-19,1.4,1.3,9.0,13.0,66.0,13.0,0.81,2.0,0.027,0.023,0.1,,11.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27307,"р. Прут, 790 км, смт Неполоківці,, кордон Ів.-Франківської і Чернівецької обл.",UA_M5.3.2_0007_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.38,25.621111,2026-02-02,1.11,2.6,11.0,13.5,64.0,47.9,0.048,4.6,0.051,0.051,0.1,3.4,10.3,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27315,"оз. Ялпуг, 0 км, м. Болград (питний в/з)",UA_M5.3.4_0024_02,Дунай,Лабораторія моніторингу вод Південного регіону ,45.627778,28.621139,2026-02-09,0.786,3.0,30.0,5.95,341.0,283.6,0.4699999999999999,1.0,0.63,2.3,0.16,,30.0,,,,2026-02-01_2026-02-28_output.csv
27343,"р. Вишня, 37 км, с. Чернево, кордон з Польщею, під мостом дороги м. Мостиська - с. Краковець",UA_A6.6.2_0024_02,Вісла,,49.8723,23.083372,2026-02-02,1.6,2.1,16.0,10.2,102.0,30.0,0.7299999999999999,2.9,0.03,0.077,0.0,,17.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27586,"р. Сіверський Донець, 562 км, с. Богородичне",UA_M6.5.1_0004_03,Дон,Лабораторія моніторингу вод Східного регіону,49.022647,37.512722,2026-02-16,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27075,"р. Дніпро, 365 км, с. Військове, питний в/з Солонянського району",UA_M5.1.3_0001_04,Дніпро,Лабораторія моніторингу вод РОВР у Дніпропетровській області,48.174839,35.172567,2026-02-11,,2.16,5.0,9.4,48.04,30.14,0.27,3.17,0.04,0.4899999999999999,,,29.1,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27076,"р. Дніпро, 328 км, м. Запоріжжя, в/б'єф Дніпровської ГЕС, питний в/з міста",UA_M5.1.3_0001_05,Дніпро,Лабораторія моніторингу вод  БУВР річок Приазов'я,47.818,35.1,2026-02-04,,2.6,19.0,9.0,48.97,47.9,0.2839999999999999,1.27,0.04,0.4299999999999999,,,30.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27077,"р. Оріль, 86,8 км, смт Царичанка , гідрологічний пост р. Оріль, північно-східна околиця селища, на 0,57 км нижче автодорожнього моста",UA_M5.1.3_0017_01,Дніпро,Лабораторія моніторингу вод Східного регіону,48.947,34.497,2026-02-23,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27084,"р. Вовча, 25 км, м. Павлоград, нижче міста",UA_M5.1.3_0224_02,Дніпро,Лабораторія моніторингу вод  Північного регіону,48.543611,35.831111,2026-02-23,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27099,"канал Дніпро-Кривий Ріг, 0 км, Південне водосховище, питний в/з ",UA_M5.1.3_0705_01,Дніпро,Лабораторія моніторингу вод Південного регіону ,47.850833,33.491389,2026-02-06,,2.4,5.0,10.09,465.82,503.43,0.13,2.22,0.04,0.4899999999999999,,,29.8,,,,2026-02-01_2026-02-28_output.csv
27112,"р. Дніпро, 40 км, м. Херсон, 1 км вище міста",UA_M5.1.3_0003_03,Дніпро,БУВР нижнього Дніпра,46.670725,32.709063,2026-02-14,0.76,2.7,13.0,11.0,69.0,78.0,0.17,1.8,0.076,0.2399999999999999,0.0,,28.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
