city,pollutant_name_uk,q_avg_mg_m3,q_avg_gdk_ratio,q_max_mg_m3,q_max_gdk_ratio,observation_month,observation_month_label,observation_year,observation_month_num,pollutant_key,source_file,source_sheet,source_title
Київ,Фенол,0.00304879518072289,1.01626506024096,0.0052,0.52,2024-11-01,2024-11,2024,11,phenol,air_town_november_2024-2.xlsx,По містам,Вміст забруднювальних речовин в атмосферному повітрі міст України за даними спостережень у листопаді 2024 року
Київ,Формальдегiд,0.00409765130984642,1.36588376994881,0.0091,0.26,2024-11-01,2024-11,2024,11,формальдегiд,air_town_november_2024-2.xlsx,По містам,Вміст забруднювальних речовин в атмосферному повітрі міст України за даними спостережень у листопаді 2024 року
Київ,Фтористий водень,0.000692285714285715,0.138457142857143,0.0019,0.095,2024-11-01,2024-11,2024,11,фтористий_водень,air_town_november_2024-2.xlsx,По містам,Вміст забруднювальних речовин в атмосферному повітрі міст України за даними спостережень у листопаді 2024 року
Київ,Хлористий водень,0.0638946784922394,0.319473392461197,0.1417,0.7085,2024-11-01,2024-11,2024,11,хлористий_водень,air_town_november_2024-2.xlsx,По містам,Вміст забруднювальних речовин в атмосферному повітрі міст України за даними спостережень у листопаді 2024 року
Кременчук,Амiак,0.00561346153846154,0.140336538461539,0.0128,0.064,2024-11-01,2024-11,2024,11,ammonia,air_town_november_2024-2.xlsx,По містам,Вміст забруднювальних речовин в атмосферному повітрі міст України за даними спостережень у листопаді 2024 року
Кременчук,Дiоксид азоту,0.0345557971014493,0.863894927536232,0.2385,1.1925,2024-11-01,2024-11,2024,11,nitrogen_dioxide,air_town_november_2024-2.xlsx,По містам,Вміст забруднювальних речовин в атмосферному повітрі міст України за даними спостережень у листопаді 2024 року
Кременчук,Дiоксид сiрки,0.00700700483091787,0.140140096618357,0.0243,0.0486,2024-11-01,2024-11,2024,11,sulfur_dioxide,air_town_november_2024-2.xlsx,По містам,Вміст забруднювальних речовин в атмосферному повітрі міст України за даними спостережень у листопаді 2024 року
Кременчук,Завислі речовини,0.109082125603865,0.727214170692431,0.37,0.74,2024-11-01,2024-11,2024,11,suspended_particles,air_town_november_2024-2.xlsx,По містам,Вміст забруднювальних речовин в атмосферному повітрі міст України за даними спостережень у листопаді 2024 року
Кременчук,Оксид азоту,0.0245875,0.409791666666667,0.0648,0.162,2024-11-01,2024-11,2024,11,nitrogen_oxide,air_town_november_2024-2.xlsx,По містам,Вміст забруднювальних речовин в атмосферному повітрі міст України за даними спостережень у листопаді 2024 року
Кременчук,Оксид вуглецю,0.693461538461539,0.231153846153846,4.7,0.94,2024-11-01,2024-11,2024,11,carbon_monoxide,air_town_november_2024-2.xlsx,По містам,Вміст забруднювальних речовин в атмосферному повітрі міст України за даними спостережень у листопаді 2024 року
Кременчук,Сажа,0.00931153846153846,0.186230769230769,0.0458,0.305333333333333,2024-11-01,2024-11,2024,11,soot,air_town_november_2024-2.xlsx,По містам,Вміст забруднювальних речовин в атмосферному повітрі міст України за даними спостережень у листопаді 2024 року
